subject_name,parent,subject_kind,status,slot,slot_status,note,docx_start_para,docx_end_para,example_entities
窦性心动过缓,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,本章节未识别该槽位,4327,4341,"definition:窦性心动过缓定义,是指窦房结不能产生冲动,指窦房结不能产生冲动,引起窦性停搏；exam_lab:心电图；diagnosis_differential:窦性心动过缓常同时伴有窦性心律不齐（不同PP间期的差异＞0.12秒）,心电图表现为在较正常PP间期显著长的间期内无P波发生；treatment:β受体拮抗剂,胺碘酮,非二氢吡啶类钙通道阻滞剂,钙通道阻滞剂,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物"
窦性心动过缓,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,source_not_cover,当前教材章节未覆盖，后续由指南/权威来源补血肉,4327,4341,"definition:窦性心动过缓定义,是指窦房结不能产生冲动,指窦房结不能产生冲动,引起窦性停搏；exam_lab:心电图；diagnosis_differential:窦性心动过缓常同时伴有窦性心律不齐（不同PP间期的差异＞0.12秒）,心电图表现为在较正常PP间期显著长的间期内无P波发生；treatment:β受体拮抗剂,胺碘酮,非二氢吡啶类钙通道阻滞剂,钙通道阻滞剂,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物"
窦性心动过缓,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,4327,4341,"definition:窦性心动过缓定义,是指窦房结不能产生冲动,指窦房结不能产生冲动,引起窦性停搏；exam_lab:心电图；diagnosis_differential:窦性心动过缓常同时伴有窦性心律不齐（不同PP间期的差异＞0.12秒）,心电图表现为在较正常PP间期显著长的间期内无P波发生；treatment:β受体拮抗剂,胺碘酮,非二氢吡啶类钙通道阻滞剂,钙通道阻滞剂,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物"
窦性心动过缓,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,D6候选已覆盖,4327,4341,"definition:窦性心动过缓定义,是指窦房结不能产生冲动,指窦房结不能产生冲动,引起窦性停搏；exam_lab:心电图；diagnosis_differential:窦性心动过缓常同时伴有窦性心律不齐（不同PP间期的差异＞0.12秒）,心电图表现为在较正常PP间期显著长的间期内无P波发生；treatment:β受体拮抗剂,胺碘酮,非二氢吡啶类钙通道阻滞剂,钙通道阻滞剂,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物"
窦性心动过缓,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,4327,4341,"definition:窦性心动过缓定义,是指窦房结不能产生冲动,指窦房结不能产生冲动,引起窦性停搏；exam_lab:心电图；diagnosis_differential:窦性心动过缓常同时伴有窦性心律不齐（不同PP间期的差异＞0.12秒）,心电图表现为在较正常PP间期显著长的间期内无P波发生；treatment:β受体拮抗剂,胺碘酮,非二氢吡啶类钙通道阻滞剂,钙通道阻滞剂,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物"
窦性心动过缓,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,D6候选已覆盖,4327,4341,"definition:窦性心动过缓定义,是指窦房结不能产生冲动,指窦房结不能产生冲动,引起窦性停搏；exam_lab:心电图；diagnosis_differential:窦性心动过缓常同时伴有窦性心律不齐（不同PP间期的差异＞0.12秒）,心电图表现为在较正常PP间期显著长的间期内无P波发生；treatment:β受体拮抗剂,胺碘酮,非二氢吡啶类钙通道阻滞剂,钙通道阻滞剂,以及应用拟胆碱药物、胺碘酮、β受体拮抗剂、非二氢吡啶类钙通道阻滞剂或洋地黄类等药物"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,not_applicable_or_not_detected,本章节未识别该槽位,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,source_not_cover,当前教材章节未覆盖，后续由指南/权威来源补血肉,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,D6候选已覆盖,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,not_applicable_or_not_detected,本章节未识别该槽位,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
窦房传导阻滞,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,D6候选已覆盖,4342,4346,"definition:窦房传导阻滞定义,指窦房结冲动传导至心房时发生延缓或阻滞；exam_lab:心电图；diagnosis_differential:由于体表心电图不能显示窦房结电活动,因而通过体表心电图无法确定一度和三度窦房传导阻滞的诊断；treatment:窦房传导阻滞的病因及治疗参见病态窦房结综合征"
病态窦房结综合征,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,definition,candidate_present,D6候选已覆盖,4347,4360,"definition:病态窦房结综合征定义,是由窦房结病变导致功能减退，产生多种心律失常的综合表现,导致功能减退，产生多种心律失常的综合表现；etiology_pathogenesis:如窦房结纤维化与脂肪浸润、硬化与退行性变、淀粉样变性、甲状腺功能减退、某些感染（布鲁氏菌病、伤寒）等均可损害窦房结,导致窦房结起搏与窦房传导功能障碍,窦房结动脉供血减少、窦房结周围神经和心房肌的病变亦是SSS的病因,颈动脉窦过敏、脑血管意外、高血钾、迷走神经张力增高、某些抗心律失常药物如洋地黄类药物、乙酰胆碱等抑制窦房结功能亦可导致窦房结功能障碍,感染；clinical_manifestation:心悸,晕厥,"
病态窦房结综合征,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,candidate_present,D6候选已覆盖,4347,4360,"definition:病态窦房结综合征定义,是由窦房结病变导致功能减退，产生多种心律失常的综合表现,导致功能减退，产生多种心律失常的综合表现；etiology_pathogenesis:如窦房结纤维化与脂肪浸润、硬化与退行性变、淀粉样变性、甲状腺功能减退、某些感染（布鲁氏菌病、伤寒）等均可损害窦房结,导致窦房结起搏与窦房传导功能障碍,窦房结动脉供血减少、窦房结周围神经和心房肌的病变亦是SSS的病因,颈动脉窦过敏、脑血管意外、高血钾、迷走神经张力增高、某些抗心律失常药物如洋地黄类药物、乙酰胆碱等抑制窦房结功能亦可导致窦房结功能障碍,感染；clinical_manifestation:心悸,晕厥,"
病态窦房结综合征,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,D6候选已覆盖,4347,4360,"definition:病态窦房结综合征定义,是由窦房结病变导致功能减退，产生多种心律失常的综合表现,导致功能减退，产生多种心律失常的综合表现；etiology_pathogenesis:如窦房结纤维化与脂肪浸润、硬化与退行性变、淀粉样变性、甲状腺功能减退、某些感染（布鲁氏菌病、伤寒）等均可损害窦房结,导致窦房结起搏与窦房传导功能障碍,窦房结动脉供血减少、窦房结周围神经和心房肌的病变亦是SSS的病因,颈动脉窦过敏、脑血管意外、高血钾、迷走神经张力增高、某些抗心律失常药物如洋地黄类药物、乙酰胆碱等抑制窦房结功能亦可导致窦房结功能障碍,感染；clinical_manifestation:心悸,晕厥,"
病态窦房结综合征,窦性心律失常,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,D6候选已覆盖,4347,4360,"definition:病态窦房结综合征定义,是由窦房结病变导致功能减退，产生多种心律失常的综合表现,导致功能减退，产生多种心律失常的综合表现；etiology_pathogenesis:如窦房结纤维化与脂肪浸润、硬化与退行性变、淀粉样变性、甲状腺功能减退、某些感染（布鲁氏菌病、伤寒）等均可损害窦房结,导致窦房结起搏与窦房传导功能障碍,窦房结动脉供血减少、窦房结周围神经和心房肌的病变亦是SSS的病因,颈动脉窦过敏、脑血管意外、高血钾、迷走神经张力增高、某些抗心律失常药物如洋地黄类药物、乙酰胆碱等抑制窦房结功能亦可导致窦房结功能障碍,感染；clinical_manifestation:心悸,晕厥,"
