subject_name,parent,subject_kind,d6_status,slot,d6_slot_status,entity_mentions,section_aligned_mentions,out_of_section_mentions,unique_entity_count,section_aligned_unique_entity_count,entity_type_counts,sample_section_aligned_entities,sample_all_entities,sample_evidence,recommended_action
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,15,0,15,9,0,"{""Exam"": 13, ""LabTest"": 2}",,冠状动脉造影；心内膜心肌活检；心电图；电生理检查；磁共振成像；红细胞沉降率；血常规；血管超声；超声心动图,,疑似跨章节噪声，需人工抽样确认
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,25,0,25,7,0,"{""Complication"": 21, ""Prognosis"": 3, ""FollowUp"": 1}",,定期随访；心力衰竭；心律失常；猝死；肺动脉高压；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
肥厚型心肌病,心肌疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,16,0,16,9,0,"{""TreatmentPlan"": 5, ""Procedure"": 5, ""Medication"": 6}",,利尿剂；心脏再同步治疗；心脏移植；抗凝治疗；植入式心律转复除颤器；硝酸酯类药物；经皮冠状动脉介入治疗；药物治疗；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
肺动脉瓣狭窄,,,,clinical_manifestation,not_in_d6_slot_audit,5,0,5,5,0,"{""Sign"": 2, ""Symptom"": 3}",,劳力性呼吸困难；呼吸困难；心脏杂音；晕厥；高血压,,疑似跨章节噪声，需人工抽样确认
肺动脉瓣狭窄,,,,diagnosis_differential,not_in_d6_slot_audit,6,0,6,2,0,"{""DiagnosisCriteria"": 2, ""DifferentialDiagnosis"": 4}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
肺动脉瓣狭窄,,,,etiology_pathogenesis,not_in_d6_slot_audit,14,0,14,4,0,"{""RiskFactor"": 13, ""Etiology"": 1}",,创伤；感染；手术；遗传因素,,疑似跨章节噪声，需人工抽样确认
肺动脉瓣狭窄,,,,exam_lab,not_in_d6_slot_audit,8,0,8,3,0,"{""Exam"": 8}",,心电图；心脏导管检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
肺动脉瓣狭窄,,,,follow_up_prognosis,not_in_d6_slot_audit,12,0,12,6,0,"{""Complication"": 12}",,心力衰竭；心律失常；感染性心内膜炎；猝死；肺动脉高压；脑卒中,,疑似跨章节噪声，需人工抽样确认
肺动脉瓣狭窄,,,,treatment,not_in_d6_slot_audit,12,0,12,5,0,"{""Procedure"": 12}",,心脏再同步治疗；心脏移植；植入式心律转复除颤器；经皮冠状动脉介入治疗；起搏器植入,,疑似跨章节噪声，需人工抽样确认
肾实质性高血压,,,,clinical_manifestation,not_in_d6_slot_audit,11,0,11,2,0,"{""Sign"": 11}",,水肿；高血压,,疑似跨章节噪声，需人工抽样确认
肾实质性高血压,,,,etiology_pathogenesis,not_in_d6_slot_audit,6,0,6,5,0,"{""RiskFactor"": 5, ""Etiology"": 1}",,动脉粥样硬化；感染；糖尿病；肿瘤；长期卧床,,疑似跨章节噪声，需人工抽样确认
肾实质性高血压,,,,exam_lab,not_in_d6_slot_audit,3,0,3,1,0,"{""LabTest"": 3}",,肾功能,,疑似跨章节噪声，需人工抽样确认
肾实质性高血压,,,,treatment,not_in_d6_slot_audit,3,0,3,3,0,"{""TreatmentPlan"": 1, ""Medication"": 2}",,药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂,,疑似跨章节噪声，需人工抽样确认
肾血管性高血压,,,,clinical_manifestation,not_in_d6_slot_audit,17,0,17,2,0,"{""Sign"": 17}",,低血压；高血压,,疑似跨章节噪声，需人工抽样确认
肾血管性高血压,,,,diagnosis_differential,not_in_d6_slot_audit,3,0,3,1,0,"{""DiagnosisCriteria"": 3}",,诊断标准,,疑似跨章节噪声，需人工抽样确认
肾血管性高血压,,,,etiology_pathogenesis,not_in_d6_slot_audit,11,0,11,6,0,"{""RiskFactor"": 6, ""Etiology"": 5}",,创伤；动脉粥样硬化；家族史；手术；糖尿病；肥胖,,疑似跨章节噪声，需人工抽样确认
肾血管性高血压,,,,exam_lab,not_in_d6_slot_audit,12,0,12,5,0,"{""LabTest"": 7, ""Exam"": 5}",,CT检查；磁共振成像；肾功能；血管超声；血脂检查,,疑似跨章节噪声，需人工抽样确认
肾血管性高血压,,,,follow_up_prognosis,not_in_d6_slot_audit,4,0,4,3,0,"{""Complication"": 4}",,出血；心力衰竭；脑卒中,,疑似跨章节噪声，需人工抽样确认
肾血管性高血压,,,,treatment,not_in_d6_slot_audit,11,0,11,6,0,"{""TreatmentPlan"": 4, ""Medication"": 7}",,药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；醛固酮受体拮抗剂；降压治疗,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,classification_risk,deep_entity_present,1,0,1,1,0,"{""RiskStratification"": 1}",,危险分层,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,17,0,17,6,0,"{""Sign"": 14, ""Symptom"": 3}",,低血压；心动过速；心悸；心脏扩大；晕厥；水肿,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,14,0,14,2,0,"{""DifferentialDiagnosis"": 7, ""DiagnosisCriteria"": 7}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,30,0,30,10,0,"{""Etiology"": 9, ""Pathophysiology"": 9, ""RiskFactor"": 12}",,创伤；动脉粥样硬化；家族史；心肌缺血；感染；手术；炎症；糖尿病；肿瘤；遗传因素,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,18,0,18,9,0,"{""Exam"": 18}",,CT检查；冠状动脉造影；动态心电图；心内膜心肌活检；心电图；电生理检查；磁共振成像；胸部X线检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,39,0,39,5,0,"{""Complication"": 37, ""Prognosis"": 2}",,心力衰竭；心律失常；猝死；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
致心律失常性右心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,6,0,6,3,0,"{""Procedure"": 6}",,射频消融术；心脏移植；植入式心律转复除颤器,,疑似跨章节噪声，需人工抽样确认
长QT间期综合征,,,,clinical_manifestation,not_in_d6_slot_audit,18,0,18,7,0,"{""Symptom"": 7, ""Sign"": 11}",,低血压；发热；呼吸困难；心动过缓；心动过速；晕厥；胸闷,,疑似跨章节噪声，需人工抽样确认
长QT间期综合征,,,,diagnosis_differential,not_in_d6_slot_audit,1,0,1,1,0,"{""DifferentialDiagnosis"": 1}",,鉴别诊断,,疑似跨章节噪声，需人工抽样确认
长QT间期综合征,,,,etiology_pathogenesis,not_in_d6_slot_audit,9,0,9,5,0,"{""RiskFactor"": 5, ""Etiology"": 2, ""Pathophysiology"": 2}",,家族史；心肌缺血；手术；糖尿病；遗传因素,,疑似跨章节噪声，需人工抽样确认
长QT间期综合征,,,,exam_lab,not_in_d6_slot_audit,4,0,4,3,0,"{""Exam"": 1, ""LabTest"": 3}",,心电图；肾功能；血糖,,疑似跨章节噪声，需人工抽样确认
长QT间期综合征,,,,follow_up_prognosis,not_in_d6_slot_audit,13,0,13,3,0,"{""Complication"": 13}",,心力衰竭；心律失常；猝死,,疑似跨章节噪声，需人工抽样确认
长QT间期综合征,,,,treatment,not_in_d6_slot_audit,7,0,7,5,0,"{""Medication"": 5, ""Procedure"": 2}",,植入式心律转复除颤器；洋地黄类药物；经皮冠状动脉介入治疗；胺碘酮；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
阵发性室上性心动过速,,,,clinical_manifestation,not_in_d6_slot_audit,7,0,7,2,0,"{""Sign"": 7}",,休克；心动过速,,疑似跨章节噪声，需人工抽样确认
阵发性室上性心动过速,,,,diagnosis_differential,not_in_d6_slot_audit,1,0,1,1,0,"{""DifferentialDiagnosis"": 1}",,鉴别诊断,,疑似跨章节噪声，需人工抽样确认
阵发性室上性心动过速,,,,etiology_pathogenesis,not_in_d6_slot_audit,5,0,5,1,0,"{""RiskFactor"": 5}",,感染,,疑似跨章节噪声，需人工抽样确认
阵发性室上性心动过速,,,,exam_lab,not_in_d6_slot_audit,4,0,4,3,0,"{""LabTest"": 2, ""Exam"": 2}",,动脉血气分析；心电图；肾功能,,疑似跨章节噪声，需人工抽样确认
阵发性室上性心动过速,,,,follow_up_prognosis,not_in_d6_slot_audit,11,0,11,4,0,"{""Complication"": 10, ""Prognosis"": 1}",,出血；心力衰竭；心律失常；预后不良,,疑似跨章节噪声，需人工抽样确认
阵发性室上性心动过速,,,,treatment,not_in_d6_slot_audit,9,0,9,5,0,"{""TreatmentPlan"": 6, ""Medication"": 3}",,复律治疗；洋地黄类药物；胺碘酮；药物治疗；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
限制型心肌病,心肌疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,11,0,11,8,0,"{""Symptom"": 4, ""Sign"": 7}",,劳力性呼吸困难；呼吸困难；奔马律；水肿；第四心音；肺部啰音；运动耐量下降；颈静脉怒张,,疑似跨章节噪声，需人工抽样确认
限制型心肌病,心肌疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,7,0,7,2,0,"{""DiagnosisCriteria"": 4, ""DifferentialDiagnosis"": 3}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
限制型心肌病,心肌疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,8,0,8,3,0,"{""Pathophysiology"": 2, ""Etiology"": 3, ""RiskFactor"": 3}",,心肌缺血；手术；遗传因素,,疑似跨章节噪声，需人工抽样确认
限制型心肌病,心肌疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,8,0,8,7,0,"{""Exam"": 6, ""LabTest"": 2}",,CT检查；心内膜心肌活检；心肌肌钙蛋白；心脏导管检查；磁共振成像；脑钠肽；超声心动图,,疑似跨章节噪声，需人工抽样确认
限制型心肌病,心肌疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,14,0,14,4,0,"{""Complication"": 11, ""Prognosis"": 3}",,心力衰竭；心律失常；猝死；预后不良,,疑似跨章节噪声，需人工抽样确认
限制型心肌病,心肌疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,7,0,7,6,0,"{""TreatmentPlan"": 3, ""Medication"": 3, ""Procedure"": 1}",,利尿剂；心脏移植；抗凝治疗；洋地黄类药物；药物治疗；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,classification_risk,deep_entity_present,2,0,2,1,0,"{""RiskStratification"": 2}",,危险分层,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,clinical_manifestation,candidate_present,171,0,171,32,0,"{""Symptom"": 89, ""Sign"": 82}",,上腹痛；下肢疼痛；乏力；休克；低血压；劳力性呼吸困难；发热；发绀；呼吸困难；咯血；咳嗽；夜间阵发性呼吸困难；头晕；奔马律；心动过速；心悸；心脏扩大；心脏杂音；恶心呕吐；晕厥,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,diagnosis_differential,candidate_present,42,0,42,2,0,"{""DifferentialDiagnosis"": 27, ""DiagnosisCriteria"": 15}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,etiology_pathogenesis,candidate_present,174,0,174,17,0,"{""RiskFactor"": 101, ""Etiology"": 62, ""Pathophysiology"": 11}",,创伤；动脉粥样硬化；右心负荷增加；吸烟；家族史；心肌缺血；感染；手术；深静脉血栓形成；炎症；糖尿病；肥胖；肺动脉血栓栓塞；肿瘤；遗传因素；长期卧床；高脂血症,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,exam_lab,candidate_present,68,0,68,18,0,"{""Exam"": 51, ""LabTest"": 17}",,CT检查；CT肺动脉造影；C反应蛋白；动脉血气分析；心电图；心肌肌钙蛋白；心脏导管检查；磁共振成像；红细胞沉降率；肺通气/灌注显像；肾功能；胸部X线检查；脑钠肽；血常规；血管超声；血糖；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,follow_up_prognosis,not_in_d6_slot_audit,171,0,171,12,0,"{""Complication"": 157, ""FollowUp"": 4, ""Prognosis"": 10}",,出血；定期随访；心力衰竭；心律失常；心脏压塞；感染性心内膜炎；猝死；肺动脉高压；肺栓塞；脑卒中；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
静脉血栓症,心脏骤停与心脏性猝死,disease_or_topic,source_limited_ready_as_textbook_core,treatment,candidate_present,88,0,88,19,0,"{""Medication"": 19, ""TreatmentPlan"": 57, ""Procedure"": 12}",,冠状动脉旁路移植术；利尿剂；复律治疗；心包穿刺；抗凝治疗；抗凝药物；抗血小板治疗；抗血小板药物；氧疗；溶栓治疗；溶栓药物；硝酸酯类药物；经皮冠状动脉介入治疗；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；醛固酮受体拮抗剂；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,classification_risk,not_in_d6_slot_audit,3,0,3,1,0,"{""RiskStratification"": 3}",,危险分层,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,clinical_manifestation,not_in_d6_slot_audit,20,0,20,10,0,"{""Symptom"": 14, ""Sign"": 6}",,休克；低血压；出汗；发绀；呼吸困难；心动过速；心悸；恶心呕吐；晕厥；胸痛,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,diagnosis_differential,not_in_d6_slot_audit,4,0,4,2,0,"{""DiagnosisCriteria"": 2, ""DifferentialDiagnosis"": 2}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,etiology_pathogenesis,not_in_d6_slot_audit,18,0,18,7,0,"{""Etiology"": 6, ""Pathophysiology"": 6, ""RiskFactor"": 6}",,动脉粥样硬化；吸烟；心肌缺血；感染；手术；深静脉血栓形成；糖尿病,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,exam_lab,not_in_d6_slot_audit,18,0,18,6,0,"{""Exam"": 13, ""LabTest"": 5}",,冠状动脉造影；心电图；心肌肌钙蛋白；肾功能；血脂检查；超声心动图,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,follow_up_prognosis,not_in_d6_slot_audit,28,0,28,6,0,"{""Complication"": 25, ""Prognosis"": 3}",,出血；心力衰竭；心律失常；猝死；预后不良；预后良好,,疑似跨章节噪声，需人工抽样确认
非ST段抬高型心肌梗死,,,,treatment,not_in_d6_slot_audit,47,0,47,17,0,"{""TreatmentPlan"": 23, ""Procedure"": 12, ""Medication"": 12}",,一般治疗；他汀类药物；冠状动脉旁路移植术；复律治疗；抗凝治疗；抗凝药物；抗血小板治疗；抗血小板药物；氧疗；溶栓治疗；硝酸酯类药物；经皮冠状动脉介入治疗；药物治疗；血管紧张素Ⅱ受体拮抗剂；血管紧张素转换酶抑制剂；血运重建；钙通道阻滞剂,,疑似跨章节噪声，需人工抽样确认
非扩张型左心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,clinical_manifestation,candidate_present,1,0,1,1,0,"{""Sign"": 1}",,心动过速,,疑似跨章节噪声，需人工抽样确认
非扩张型左心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,diagnosis_differential,candidate_present,5,0,5,2,0,"{""DiagnosisCriteria"": 3, ""DifferentialDiagnosis"": 2}",,诊断标准；鉴别诊断,,疑似跨章节噪声，需人工抽样确认
非扩张型左心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,etiology_pathogenesis,candidate_present,3,0,3,2,0,"{""Etiology"": 1, ""Pathophysiology"": 2}",,心肌缺血；遗传因素,,疑似跨章节噪声，需人工抽样确认
非扩张型左心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,exam_lab,candidate_present,5,0,5,3,0,"{""Exam"": 5}",,心内膜心肌活检；心电图；超声心动图,,疑似跨章节噪声，需人工抽样确认
非扩张型左心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,follow_up_prognosis,not_in_d6_slot_audit,8,0,8,3,0,"{""Complication"": 8}",,心力衰竭；心律失常；猝死,,疑似跨章节噪声，需人工抽样确认
非扩张型左心室心肌病,心肌疾病,disease_or_topic,source_covered_ready,treatment,candidate_present,1,0,1,1,0,"{""TreatmentPlan"": 1}",,控制心室率,,疑似跨章节噪声，需人工抽样确认
高血压急症和亚急症,,,,clinical_manifestation,not_in_d6_slot_audit,10,0,10,4,0,"{""Sign"": 9, ""Symptom"": 1}",,低血压；水肿；胸闷；高血压,,疑似跨章节噪声，需人工抽样确认
高血压急症和亚急症,,,,diagnosis_differential,not_in_d6_slot_audit,1,0,1,1,0,"{""DifferentialDiagnosis"": 1}",,鉴别诊断,,疑似跨章节噪声，需人工抽样确认
高血压急症和亚急症,,,,etiology_pathogenesis,not_in_d6_slot_audit,1,0,1,1,0,"{""RiskFactor"": 1}",,手术,,疑似跨章节噪声，需人工抽样确认
高血压急症和亚急症,,,,follow_up_prognosis,not_in_d6_slot_audit,3,0,3,2,0,"{""Complication"": 3}",,出血；心力衰竭,,疑似跨章节噪声，需人工抽样确认
高血压急症和亚急症,,,,treatment,not_in_d6_slot_audit,2,0,2,2,0,"{""TreatmentPlan"": 2}",,一般治疗；降压治疗,,疑似跨章节噪声，需人工抽样确认
