疾病/章节,父级,层级,docx_start_para,docx_end_para,pdf_start_page_approx,skeleton_slot,骨架槽位中文,是否覆盖,命中关键词,证据强度,是否可直接用于CDSS,备注
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,treatment_plan,治疗方案,是,治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,medication,药物,是,药物；β受体拮抗剂,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,prognosis,预后,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,complication,并发症,是,心力衰竭；休克,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
一、窦性心动过速,第二节窦性心律失常,小节/疾病,4321,4326,221,prevention,预防/健康教育,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,symptom,症状,是,症状；晕厥；乏力,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,exam,检查,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,treatment_plan,治疗方案,是,治疗；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,medication,药物,是,药物；β受体拮抗剂,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,prognosis,预后,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,complication,并发症,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
二、窦性心动过缓,第二节窦性心律失常,小节/疾病,4327,4332,221,prevention,预防/健康教育,是,运动,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,definition,定义/概述,是,是指,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,classification,分类/分型,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,etiology,病因,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,symptom,症状,是,晕厥,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,exam,检查,是,心电图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,treatment_plan,治疗方案,是,治疗；起搏,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,medication,药物,是,药物,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,procedure,手术/操作,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,follow_up,随访,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,prognosis,预后,是,死亡,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,complication,并发症,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
三、窦性停搏,第二节窦性心律失常,小节/疾病,4333,4341,221,prevention,预防/健康教育,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,definition,定义/概述,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,classification,分类/分型,是,分为,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,etiology,病因,是,病因,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,pathogenesis,发病机制/病理生理,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,epidemiology,流行病学,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,symptom,症状,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,sign,体征,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,exam,检查,是,心电图,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,lab_test,检验,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,diagnostic_criteria,诊断标准,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,differential_diagnosis,鉴别诊断,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,risk_stratification,危险分层/评分,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,treatment_principle,治疗原则,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,treatment_plan,治疗方案,是,治疗,关键词初筛-待原文精抽,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
四、窦房传导阻滞,第二节窦性心律失常,小节/疾病,4342,4346,221,medication,药物,否,,未覆盖/待补,否,本轮为教材骨架G1初筛矩阵，不等同于最终实体化完成
