decision,reason,rel,entityType,target_code,target_name,source_name,batch_id,evidence_excerpt
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-3C54A8AA7CDB,劳力性呼吸困难,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 突发呼吸困难是急性左心衰竭最主要的临床表现。根据病情的严重程度可依次表现为劳力性呼吸困难、夜间阵发性呼吸困难、端坐呼吸等；体格检查可发现心脏增大、舒张早期或中期奔马律、肺部湿啰音等。早期征兆可表现为部分原来心功能正常的病人出现原因不明的疲乏或运动耐力明显减低、心率增加 15～20 次 / 分以上。
review_ambiguous,证据含VTE语义，但目标实体不是VTE核心槽位,has_symptom,Symptom,SYM-CARD-TEXT-CBB30EA0F1,发热,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,1. CAP 是指在医院外罹患的感染性肺实质（含肺泡壁，即广义上的肺间质）炎症，包括具有明确潜伏期的病原体感染在入院后于潜伏期内发病的肺炎。其临床诊断依据是：①社区发病。②肺炎相关临床表现：a. 新近出现的咳嗽、咳痰或原有呼吸道疾病症状加重并出现脓性痰，伴或不伴胸痛/ 呼吸困难/咯血；b. 发热；c. 肺实变体征和/或闻及湿啰音；d.WBC＞10×109/L 或＜4×109/L，伴或不伴中性粒细胞核左移。③胸部影像学检查显示片状、斑片状浸润性阴影或间质性改变，伴或不伴胸腔积液。符合①、③及②中任何 1 项，并除外肺
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-19E67F3BE240,呼吸困难,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,体感染；黄色脓性痰或痰液由白色黏液状转为黄色脓性常提示细菌感染；铁锈样痰可能是肺炎链球菌感染；大量脓性痰常见于肺脓肿或支气管扩张；红棕色胶冻样痰提示可能有肺炎克雷伯菌感染；脓痰有腐臭味提示可能有厌氧菌感染；巧克力色腥味痰提示可能患肺阿米巴病。咳粉红色稀薄泡沫痰伴呼吸困难提示可能有心力衰竭和肺水肿。痰量的增减反映感染的加剧或炎症的缓解，若痰量突然减少，且出现体温升高，可能与支气管引流不畅有关。
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-TEXT-DB87B8B091,咯血,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 咯血 是指来源于气道或肺实质的血管受损出血经咳嗽而排出，可以由很多原因引起，常见于急性支气管炎、肺炎、支气管扩张、肺结核、肺真菌病、肺癌等。咯血多是少量或中量，表现痰中带血丝、血痰或整口鲜血，但有约 5%～15% 的病人呈大咯血，甚至威胁生命，这主要与咯血量和 / 或咯血速度有关。对于咯血的严重程度一直没有十分一致的定义。一般认为 24 小时咯血量小于 100ml 或单次咯血量小于 30ml 为小量咯血，24 小时咯血量大于 500ml 或单次咯血量大于 100ml 为大量咯血，常见于支气管扩张、肺结核、肺真
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-TEXT-24EDE9C876,咳嗽,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 咯血 是指来源于气道或肺实质的血管受损出血经咳嗽而排出，可以由很多原因引起，常见于急性支气管炎、肺炎、支气管扩张、肺结核、肺真菌病、肺癌等。咯血多是少量或中量，表现痰中带血丝、血痰或整口鲜血，但有约 5%～15% 的病人呈大咯血，甚至威胁生命，这主要与咯血量和 / 或咯血速度有关。对于咯血的严重程度一直没有十分一致的定义。一般认为 24 小时咯血量小于 100ml 或单次咯血量小于 30ml 为小量咯血，24 小时咯血量大于 500ml 或单次咯血量大于 100ml 为大量咯血，常见于支气管扩张、肺结核、肺真
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-9BD3C4F11F7E,夜间阵发性呼吸困难,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）临床分型 急性心衰根据组织的淤血和灌注情况进行分型，有助于判断病情危重程度并指 导治疗。淤血症状和体征主要包括端坐呼吸 / 夜间阵发性呼吸困难、肺部湿啰音、外周（双侧）水肿、颈静脉怒张、淤血性肝大和肝颈静脉回流征阳性等；低灌注症状和体征主要包括四肢湿冷、神志模糊、少尿、头晕和脉压小等。按有无淤血分为“湿”和“干”型，有无组织低灌注分为“冷”和“暖”型，由 此可将急性心衰分为四型：①“干暖”型，无明显淤血也无明显组织低灌注，此型病情最轻；②“干冷”型，无明显淤血但有组织低灌注，大约占 5%，多数合并低血容量；③
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-6DA3580C8B73,头晕,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）临床分型 急性心衰根据组织的淤血和灌注情况进行分型，有助于判断病情危重程度并指 导治疗。淤血症状和体征主要包括端坐呼吸 / 夜间阵发性呼吸困难、肺部湿啰音、外周（双侧）水肿、颈静脉怒张、淤血性肝大和肝颈静脉回流征阳性等；低灌注症状和体征主要包括四肢湿冷、神志模糊、少尿、头晕和脉压小等。按有无淤血分为“湿”和“干”型，有无组织低灌注分为“冷”和“暖”型，由 此可将急性心衰分为四型：①“干暖”型，无明显淤血也无明显组织低灌注，此型病情最轻；②“干冷”型，无明显淤血但有组织低灌注，大约占 5%，多数合并低血容量；③
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_symptom,Symptom,SYM-CARD-E3290D298A53,心悸,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（1）肺结核：多有全身中毒症状，如午后低热、盗汗、疲乏无力、体重减轻、失眠、心悸，女性病人可有月经失调或闭经等。X 线胸片见病变多在肺尖或锁骨上下，密度不匀，消散缓慢，且可形成空洞或肺内播散。痰中可找到结核分枝杆菌。一般抗菌治疗疗效不佳。
review_ambiguous,证据含VTE语义，但目标实体不是VTE核心槽位,has_symptom,Symptom,CARD-SKELETON-20260709-SYMPTOM-E201291B32C71911,心绞痛,静脉血栓症,CARD-SKELETON-FULL-20260709,
review_ambiguous,证据含VTE语义，但目标实体不是VTE核心槽位,has_symptom,Symptom,SYM-CARD-1053F19CEBAD,恶心呕吐,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,【临床表现】 RVT 的临床表现取决于肾静脉阻塞的范围、程度和快慢等。急性 RVT 时病人可出现恶心呕吐，患侧腰肋痛，血白细胞升高，血尿，肾功能受损，影像学检查可发现患侧肾体积增大。这些表现易与肾绞痛或肾盂肾炎混淆。慢性 RVT 起病相对隐匿，可引起肾小管功能异常，出现肾性糖尿、氨基酸尿、尿液酸化功能障碍和高磷酸盐尿等。肾病综合征并发 RVT 可出现尿蛋白显著增多。10%～30%的慢性 RVT 可出现血栓脱落引起的肺栓塞，肺通气- 血流灌注扫描异常，其中大多数病人没有症状。
keep_semantic,目标实体允许且证据含VTE/PTE/DVT语义,has_symptom,Symptom,SYM-CARD-F3352646F3F1,晕厥,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（3）肺栓塞：多有静脉血栓的危险因素，如血栓性静脉炎、心肺疾病、创伤、手术和肿瘤等病史，呼吸困难较明显，可发生咯血、晕厥。X 线胸片示区域性肺血管纹理减少，有时可见尖端指向肺门的楔形阴影。动脉血气分析常见低氧血症及低碳酸血症。D- 二聚体、CT 肺动脉造影、放射性核素肺通气 / 灌注扫描和 MRI 等检查可帮助鉴别。
delete_high_confidence,目标实体和证据均不支持VTE语义,has_symptom,Symptom,SYM-CARD-FULLBOOK-1E40A7793E,水肿感,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,2. 循环系统 主要是肺动脉高压、右心功能不全以及左心搏出量急剧减少的体征。窦性心动过速最常见，并可见心律失常如期前收缩、室上性心动过速、心房扑动和心房颤动等；部分病人可闻及肺动脉瓣区第二心音亢进（P2＞A2 ）或分裂，少数病人可闻及收缩期喷射性杂音；颈静脉充盈或异常搏动，三尖瓣区可闻及收缩期杂音，可闻及右心奔马律，肝脏增大、肝颈静脉反流征和下肢肿胀等右心衰竭的体征；少数病人有心包摩擦音；病情严重的病人可出现血压下降甚至休克。
keep_semantic,目标实体允许且证据含VTE/PTE/DVT语义,has_symptom,Symptom,SYM-CARD-80A8947D5A71,濒死感,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 急性肺栓塞 大面积肺栓塞可突发起病，呼吸困难、胸痛、烦躁不安、惊恐甚或濒死感，临床上酷似自发性气胸。但病人可有咯血、低热和晕厥，并常有下肢深静脉血栓、骨折、手术后、脑卒中、心房颤动等病史，或发生于长期卧床的老年病人。 CT 肺动脉造影检查可鉴别。
delete_high_confidence,目标实体和证据均不支持VTE语义,has_symptom,Symptom,SYM-CARD-F076662BF021,端坐呼吸,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）临床分型 急性心衰根据组织的淤血和灌注情况进行分型，有助于判断病情危重程度并指 导治疗。淤血症状和体征主要包括端坐呼吸 / 夜间阵发性呼吸困难、肺部湿啰音、外周（双侧）水肿、颈静脉怒张、淤血性肝大和肝颈静脉回流征阳性等；低灌注症状和体征主要包括四肢湿冷、神志模糊、少尿、头晕和脉压小等。按有无淤血分为“湿”和“干”型，有无组织低灌注分为“冷”和“暖”型，由 此可将急性心衰分为四型：①“干暖”型，无明显淤血也无明显组织低灌注，此型病情最轻；②“干冷”型，无明显淤血但有组织低灌注，大约占 5%，多数合并低血容量；③
keep_semantic,目标实体允许且证据含VTE/PTE/DVT语义,has_symptom,Symptom,SYM-CARD-B479F36AE54A,胸痛,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 呼吸困难 呼吸困难常主诉为胸闷或气短，可表现在呼吸频率、深度及节律改变等方面。按其发作快慢分为急性、慢性和反复发作性。突发胸痛后出现呼吸困难需考虑气胸，若伴有咯血则要警惕急性肺栓塞。反复发作性呼吸困难且伴有哮鸣音主要见于支气管哮喘。夜间发作性呼吸困难提示左心衰竭或支气管哮喘急性发作。数日或数周内出现的渐进性呼吸困难可提示肺炎、胸腔积液。慢
keep_semantic,目标实体允许且证据含VTE/PTE/DVT语义,has_symptom,Symptom,SYM-CARD-0039E284D715,胸闷,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,4. 呼吸困难 呼吸困难常主诉为胸闷或气短，可表现在呼吸频率、深度及节律改变等方面。按其发作快慢分为急性、慢性和反复发作性。突发胸痛后出现呼吸困难需考虑气胸，若伴有咯血则要警惕急性肺栓塞。反复发作性呼吸困难且伴有哮鸣音主要见于支气管哮喘。夜间发作性呼吸困难提示左心衰竭或支气管哮喘急性发作。数日或数周内出现的渐进性呼吸困难可提示肺炎、胸腔积液。慢
review_ambiguous,证据含VTE语义，但目标实体不是VTE核心槽位,has_symptom,Symptom,SYM-CARD-FULLBOOK-811F8121C2,运动耐量下降,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（二）慢性血栓栓塞性肺动脉高压 CTEPH 多存在慢性、进行性发展的肺动脉高压的相关临床表现，如进行性加重的呼吸困难、乏力、运动耐量下降，后期出现右心衰竭；影像学检查证实肺动脉阻塞，常呈多部位、较广泛的阻塞，可见肺动脉内贴血管壁、环绕或偏心分布、有钙化倾向的团块状物等慢性栓塞征象；常可发现 DVT 的存在；海平面，静息状态下，右心导管测量平均肺动脉压（mPAP）≥ 25mmHg，且除外血管炎、肺动脉肉瘤等；超声心动图检查示右心室壁增厚，符合慢性肺源性心脏病的诊断标准。
review_ambiguous,证据含VTE语义，但目标实体不是VTE核心槽位,has_treatment_plan,TreatmentPlan,PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。
keep_semantic,目标实体允许且证据含VTE/PTE/DVT语义,has_treatment_plan,TreatmentPlan,PLAN-CARD-A1C4E6332D38,抗凝治疗,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（5）抗凝或溶栓治疗：详见肺栓塞章节。
delete_high_confidence,目标实体和证据均不支持VTE语义,has_treatment_plan,TreatmentPlan,PLAN-CARD-42FD049DCDB5,抗血小板治疗,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（三）抗血小板治疗 联合应用包括阿司匹林和 ADP 受体拮抗剂在内的口服抗血小板药物，负荷剂量后给予维持剂量。静脉应用 GPⅡb/Ⅲa 受体拮抗剂主要用于接受直接 PCI 的病人，术中使用。 STEMI 病人抗血小板药物选择和用法与 NSTEACS 相同，见本节的 UA/NSTEMI 部分。
review_ambiguous,目标名称临床可能相关，但缺少VTE证据文本,has_treatment_plan,TreatmentPlan,PLAN-CARD-FULLBOOK-BBA9C43055,氧疗,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（六）CTEPH 的治疗 包括基础治疗、手术治疗、药物治疗和介入治疗。基础治疗主要包括长期抗凝治疗、家庭氧疗、改善心功能和康复治疗等。对 CTEPH 病人应进行长期抗凝治疗。若阻塞部位处于手术可及的肺动脉近端，首选肺动脉内膜剥脱术治疗。对于远端病变，可以考虑球囊肺动脉成形术。对于不能手术或介入，或者术后存在残余肺动脉高压的病人，可考虑给予针对肺动脉高压的靶向药物治疗。
keep_semantic,目标实体允许且证据含VTE/PTE/DVT语义,has_treatment_plan,TreatmentPlan,PLAN-CARD-FULLBOOK-B87D3F557B,溶栓治疗,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,（5）抗凝或溶栓治疗：详见肺栓塞章节。
review_ambiguous,证据含VTE语义，但目标实体不是VTE核心槽位,has_treatment_plan,TreatmentPlan,PLAN-CARD-TEXT-EEF9C97B59,血运重建,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,随后，迅速识别出需要针对病因紧急处理的临床情况，包括急性冠脉综合征、高血压急症、严重心律失常、心脏急性机械并发症、急性肺栓塞、重症感染、心脏压塞。尽早给予相应处理，包括急诊血运重建、快速降压、电复律、紧急外科手术、取栓或溶栓、抗感染、心包穿刺。
delete_high_confidence,目标实体和证据均不支持VTE语义,may_cause_complication,Complication,COMP-CARD-FULLBOOK-F7077FB368,出血,《内科学（第10版）》docx,FOUNDATION-CARD-FULLBOOK-BACKFILL-20260625-001,3. 咯血 是指来源于气道或肺实质的血管受损出血经咳嗽而排出，可以由很多原因引起，常见于急性支气管炎、肺炎、支气管扩张、肺结核、肺真菌病、肺癌等。咯血多是少量或中量，表现痰中带血丝、血痰或整口鲜血，但有约 5%～15% 的病人呈大咯血，甚至威胁生命，这主要与咯血量和 / 或咯血速度有关。对于咯血的严重程度一直没有十分一致的定义。一般认为 24 小时咯血量小于 100ml 或单次咯血量小于 30ml 为小量咯血，24 小时咯血量大于 500ml 或单次咯血量大于 100ml 为大量咯血，常见于支气管扩张、肺结核、肺真
