original_code,name,entityType,mapped_code,mapping_status,node_upsert,server_match_count
CARD-SKELETON-FULL-20260709-SIGN-3CC2B268549F2FE8,肝颈静脉回流征阳性,Sign,CARD-SKELETON-20260709-SIGN-3CC2B268549F2FE8,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-3180569AF24CAB4D,一般不难作出诊断,DiagnosisCriteriaComponent,CARD-SKELETON-FULL-20260709-DIAGNOSISCRITERIACOMPONENT-3180569AF24CAB4D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-B180D22AA574F36E,支气管哮喘、喘息性支气管炎急性加重相鉴别,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-B180D22AA574F36E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-0FAD8514BE88B177,测定血浆BNP/NT-proBNP水平对鉴别急性心源性和支气管性哮喘有较大的参考价值,DifferentialDiagnosis,CARD-SKELETON-20260709-DIFFERENTIALDIAGNOSIS-0FAD8514BE88B177,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-9312B879DDC40313,硝酸酯类药物,Medication,MED-CARD-55157DA54154,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-D2C08739AE816FE2,硝酸甘油,Medication,MED-CARD-CC1DDBE4EFA8,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-F5632E3B9FE469C2,吗啡,Medication,CARD-SKELETON-20260709-MEDICATION-F5632E3B9FE469C2,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-04A901E627374E47,血运重建,Procedure,CARD-SKELETON-20260709-PROCEDURE-04A901E627374E47,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-10A26B2FC4C6F229,电复律,Procedure,PROC-CARD-8BAC32B2612E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-FA9CF9F5BBDD3E3D,外科手术,Procedure,CARD-SKELETON-20260709-PROCEDURE-FA9CF9F5BBDD3E3D,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-609037202C6F81BC,概述定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-609037202C6F81BC,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-F71B64B05DE34964,是指心脏冲动的频率、节律、起源部位、传导速度或激动次序的异常，可见于生理情况，更多见于病理性状态，包括心脏本身疾病和非心脏疾病,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-F71B64B05DE34964,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-36D887E174D67900,指心脏冲动的频率、节律、起源部位、传导速度或激动次序的异常，可见于生理情况，更多见于病理性状态，包括心脏本身疾病和非心脏疾病,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-36D887E174D67900,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-740C41E891361E8D,窦性心律失常定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-740C41E891361E8D,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-A0D874008F27C3F9,是由于窦房结冲动发放频率的异常或窦性冲动向心房的传导受阻所导致的心律失常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-A0D874008F27C3F9,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-467576E817D46F33,导致的心律失常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-467576E817D46F33,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-E890EF012758F386,窦性心动过速定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-E890EF012758F386,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-7E6CF050E023FEEC,是指在静息状态下心率的持续性增快，或心率的增快与生理、情绪激动、病理状态或药物作用无关或不相一致，其发生机制不明，可能与窦房结本身的自律性增强，或自主神经对窦房结,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-7E6CF050E023FEEC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-3F202A0DB3772F84,指在静息状态下心率的持续性增快，或心率的增快与生理、情绪激动、病理状态或药物作用无关或不相一致，其发生机制不明，可能与窦房结本身的自律性增强，或自主神经对窦房结的,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-3F202A0DB3772F84,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-536AE548E679CAC0,窦性心动过缓定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-536AE548E679CAC0,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-C1B159ABE7AF25FE,是指窦房结不能产生冲动,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-C1B159ABE7AF25FE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-EC96256851296DF7,指窦房结不能产生冲动,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-EC96256851296DF7,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-ED85C2E70D8CE6E4,引起窦性停搏,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-ED85C2E70D8CE6E4,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-9A6719B5EE986599,窦房传导阻滞定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-9A6719B5EE986599,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-D8318B58321CA9F0,指窦房结冲动传导至心房时发生延缓或阻滞,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-D8318B58321CA9F0,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-AC3BB8AE4FD754F8,病态窦房结综合征定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-AC3BB8AE4FD754F8,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-7924BB13DD558561,是由窦房结病变导致功能减退，产生多种心律失常的综合表现,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-7924BB13DD558561,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-D1BF135CCA494B91,导致功能减退，产生多种心律失常的综合表现,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-D1BF135CCA494B91,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-B584AFEB9B3E236A,如窦房结纤维化与脂肪浸润、硬化与退行性变、淀粉样变性、甲状腺功能减退、某些感染（布鲁氏菌病、伤寒）等均可损害窦房结,Etiology,CARD-SKELETON-20260709-ETIOLOGY-B584AFEB9B3E236A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-7207D53B351C340A,导致窦房结起搏与窦房传导功能障碍,Etiology,CARD-SKELETON-20260709-ETIOLOGY-7207D53B351C340A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-AE5D3FF44C8AEDFA,窦房结动脉供血减少、窦房结周围神经和心房肌的病变亦是SSS的病因,Etiology,CARD-SKELETON-20260709-ETIOLOGY-AE5D3FF44C8AEDFA,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-CC83C94E0CBEFBAB,颈动脉窦过敏、脑血管意外、高血钾、迷走神经张力增高、某些抗心律失常药物如洋地黄类药物、乙酰胆碱等抑制窦房结功能亦可导致窦房结功能障碍,Etiology,CARD-SKELETON-20260709-ETIOLOGY-CC83C94E0CBEFBAB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SYMPTOM-80256B80D553C9CF,晕厥,Symptom,SYM-CARD-F3352646F3F1,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SYMPTOM-DE0E6DD1269F4597,黑矇,Symptom,SYM-CARD-F655A47C2B62,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SYMPTOM-6FC62FF17ABCC7E9,耐力下降,Symptom,SYM-CARD-33F959FDD5F3,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SYMPTOM-E201291B32C71911,心绞痛,Symptom,CARD-SKELETON-20260709-SYMPTOM-E201291B32C71911,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SIGN-340661185646183A,心动过缓,Sign,SIGN-CARD-TEXT-C0F47862DF,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-D9702E8F7B61D650,房性期前收缩定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-D9702E8F7B61D650,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-9EB499DFFC547277,是指起源于窦房结以外心房的任何部位的心房激动，是临床上常见的心律失常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-9EB499DFFC547277,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-9660DFCB3A019400,指起源于窦房结以外心房的任何部位的心房激动，是临床上常见的心律失常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-9660DFCB3A019400,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SYMPTOM-4555BB91CCE5F685,胸闷,Symptom,SYM-CARD-0039E284D715,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-ACE9C3D25C67AA04,房性心动过速定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-ACE9C3D25C67AA04,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-D228AA668CDAFB7A,是严重肺部疾病常见的心律失常，最终可能发展为心房颤动,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-D228AA668CDAFB7A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-52A7802B31124354,指起源于心房且无需房室结参与维持的心动过速,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-52A7802B31124354,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-8C6B2F02D0AA4DC7,冠心病、慢性肺部疾病、洋地黄中毒、大量饮酒以及各种代谢障碍均可成为致病原因,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-8C6B2F02D0AA4DC7,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-04ED7413885C3A16,心脏外科手术或导管消融术后所致的手术瘢痕也可引起房性心动过速,Etiology,CARD-SKELETON-20260709-ETIOLOGY-04ED7413885C3A16,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-E00DDDBEF3E10073,亦可见于部分心脏结构正常的病人,Etiology,CARD-SKELETON-20260709-ETIOLOGY-E00DDDBEF3E10073,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-RISKFACTOR-1EFB88654F25B29A,饮酒,RiskFactor,RF-CARD-F6A36B07920B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-SYMPTOM-BF25543A99A7B598,胸痛,Symptom,SYM-CARD-B479F36AE54A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-DDAA1C07D618EDC7,β受体拮抗剂,Medication,CARD-SKELETON-20260709-MEDICATION-DDAA1C07D618EDC7,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-977A6A3587D8DD9C,胺碘酮,Medication,MED-AMIODARONE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-FA5B0499E8C589D2,非二氢吡啶类钙通道阻滞剂,Medication,MED-NDHP-CCB,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-ADEBC0EC83DADC85,钙通道阻滞剂,Medication,MED-CARD-TEXT-28E925C6DE,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-0F98B6872D5D9D59,导管消融,Procedure,PROC-CARD-BA093052CBC6,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-PROCEDURE-3B8C0A206F202C65,起搏器,Procedure,CARD-SKELETON-20260709-PROCEDURE-3B8C0A206F202C65,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-EB0EF7555B9C63A5,心房扑动定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-EB0EF7555B9C63A5,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-0D4667901CB6A390,是介于房速和房颤之间的快速型心律失常,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-0D4667901CB6A390,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-8C66C48788296B40,多见于冠心病、瓣膜病、高血压心脏病和心肌病等器质性心脏病,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-8C66C48788296B40,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-79B154EB0D238911,肺栓塞、甲状腺功能亢进、酒精中毒和心包炎等,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-79B154EB0D238911,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-F74418D6B36A0D9B,部分病人也可无明显病因,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-F74418D6B36A0D9B,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-RISKFACTOR-AB98ECD1842C9B1C,瓣膜病,RiskFactor,CARD-SKELETON-20260709-RISKFACTOR-AB98ECD1842C9B1C,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-AE8CCCAF42DD35D9,地高辛,Medication,MED-CARD-62498B0FBDC2,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-BF594E2A019326B5,维拉帕米,Medication,MED-CARD-C685CE7163F5,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-F653CC6770CEEC31,心房颤动定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-F653CC6770CEEC31,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-C412B619BA71027E,是最常见的心律失常之一，是指规则有序的心房电活动丧失，代之以快速无序的颤动波，是最严重的心房电活动紊乱,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-C412B619BA71027E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-905BAD0F3987E523,是房颤病人的主要病理生理特点,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-905BAD0F3987E523,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-CC08D35BE20AEC35,指规则有序的心房电活动丧失，代之以快速无序的颤动波，是最严重的心房电活动紊乱,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-CC08D35BE20AEC35,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-9DF398E210845F50,引起心室极不规则的反应,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-9DF398E210845F50,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-43CE7B9371F86460,房颤常发生于器质性心脏病病人,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-43CE7B9371F86460,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-F9E61A7BFE9DE418,多见于冠心病、高血压心脏病、瓣膜病、心肌病以及甲状腺功能亢进,Etiology,CARD-SKELETON-20260709-ETIOLOGY-F9E61A7BFE9DE418,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-C57EA0A0E753DD22,其次缩窄性心包炎、慢性肺源性心脏病、预激综合征以及高龄老人也可合并房颤,Etiology,CARD-SKELETON-20260709-ETIOLOGY-C57EA0A0E753DD22,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-295840FEB43088BD,部分房颤原因不明,Etiology,CARD-SKELETON-20260709-ETIOLOGY-295840FEB43088BD,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-E24B0B201B7BCB2B,在情绪激动、外科手术、运动或大量饮酒时发生,Etiology,CARD-SKELETON-20260709-ETIOLOGY-E24B0B201B7BCB2B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-96EC02CEBDC7CA28,房室交界性期前收缩定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-96EC02CEBDC7CA28,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-2A2E169416B5006A,指示为房室交界性期前收缩,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-2A2E169416B5006A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-1503AA2EEEFDF05E,指房室交界性逸搏连续发生而形成的节律,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-1503AA2EEEFDF05E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-D6A9FE1037668570,非阵发性房室交界性心动过速定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-D6A9FE1037668570,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-FCFB23884B66F728,引起者，经常合并房室交界区文氏型传导阻滞，使心室律变得不规则,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-FCFB23884B66F728,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-9AB18862E758D9B1,房室交界区相关的折返性心动过速定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-9AB18862E758D9B1,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-12EAAFD5B3CB689F,是折返，前者的折返环路位于房室结内,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-12EAAFD5B3CB689F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-85EDB6C2AAB8D1EA,病人多无器质性心脏病,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-85EDB6C2AAB8D1EA,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-733B61F1350C5DEC,相当部分病人有长期反复发作病史,Etiology,CARD-SKELETON-20260709-ETIOLOGY-733B61F1350C5DEC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-EDCF5FD1F2606945,病人大多无其他心脏异常征象,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-EDCF5FD1F2606945,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-24F854A12B15D0B4,可于任何年龄经体检心电图或发作心动过速被发现,Etiology,CARD-SKELETON-20260709-ETIOLOGY-24F854A12B15D0B4,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-0D9EFC69C35330A5,少数可见于先天性心血管病如三尖瓣下移畸形（Ebstein畸形）、二尖瓣脱垂、各类心肌病等,Etiology,CARD-SKELETON-20260709-ETIOLOGY-0D9EFC69C35330A5,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-RISKFACTOR-DC79CCC5A9F6353B,年龄,RiskFactor,CARD-SKELETON-20260709-RISKFACTOR-DC79CCC5A9F6353B,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-MEDICATION-E87B956DD797068F,地尔硫䓬,Medication,MED-CARD-86C60E295E1A,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-21DC8BA580FBB779,室性期前收缩定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-21DC8BA580FBB779,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-3807BFEF00388927,是一种最常见的心律失常，指希氏束以下部位心室兴奋灶提前除极而产生的过早搏动,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-3807BFEF00388927,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-910A01361B5D50FC,指希氏束以下部位心室兴奋灶提前除极而产生的过早搏动,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-910A01361B5D50FC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-C211223BA0952A22,常见于各种器质性心脏病,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-C211223BA0952A22,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-ETIOLOGY-6B78700B2E675983,如高血压、冠心病、心肌病、心肌炎及瓣膜性心脏病等,Etiology,CARD-SKELETON-20260709-ETIOLOGY-6B78700B2E675983,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-FD09A6E9C8D87AAC,也可见于心脏结构与功能正常者,Etiology,CARD-SKELETON-20260709-ETIOLOGY-FD09A6E9C8D87AAC,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-9D5224923CAE7D62,在情绪紧张、过度劳累、过量烟酒或咖啡,Etiology,CARD-SKELETON-20260709-ETIOLOGY-9D5224923CAE7D62,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-7E86D65CB670E13F,以及电解质紊乱等情况下可诱发室早,Etiology,CARD-SKELETON-20260709-ETIOLOGY-7E86D65CB670E13F,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-54C28548A41B5279,如洋地黄类药物、奎尼丁、三环类抗抑郁药物、抗肿瘤药物也可引起,Etiology,CARD-SKELETON-20260709-ETIOLOGY-54C28548A41B5279,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-DEFINITION-D4A79E8D7C627420,室性心动过速定义,Definition,CARD-SKELETON-FULL-20260709-DEFINITION-D4A79E8D7C627420,local_new_candidate,True,0
CARD-SKELETON-FULL-20260709-DEFINITIONCOMPONENT-0D5033854890FD4E,是起源于希氏束以下的特殊传导系统或者心室肌的连续3个或3个以上的异位心搏,DefinitionComponent,CARD-SKELETON-20260709-DEFINITIONCOMPONENT-0D5033854890FD4E,server_existing_same_type_name,False,1
CARD-SKELETON-FULL-20260709-ETIOLOGY-6E5E8B8D78357AD1,室速常发生于各种器质性心脏病病人,Etiology,CARD-SKELETON-FULL-20260709-ETIOLOGY-6E5E8B8D78357AD1,local_new_candidate,True,0
