issue_scope,source_artifact_scope,target_artifact_scope,source_disease_name,target_subject_name,mapping_status,mapping_type,entityType,slot,entity_name,entity_code,relationType,line_number,target_docx_start_para,target_docx_end_para,line_in_target_docx_range,evidence_quality,evidence_reason,merge_decision,evidence_code,evidence_text_preview,machine_precheck_decision,machine_precheck_reason,risk_flags,risk_flag_count,disease_mentioned_in_evidence,entity_mentioned_in_evidence,negative_context_hits,non_target_context_hits,generic_entity
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心肌炎,心肌炎,可自动采用,exact,DifferentialDiagnosis,diagnosis_differential,鉴别诊断,DDX-CARD-TEXT-107546315D,differentiates_from,11065,5960,6066,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-7CD0198DA28853,【诊断与鉴别诊断】 根据心血管神经症的临床表现，有上述症状而体征较少，不能找到器质性心脏病的证据，一般不难作出诊断。必须注意排除器质性心脏病，与心绞痛、甲状腺功能亢进、心肌炎、二尖瓣脱垂综合征及嗜铬细胞瘤等进行鉴别。,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；否定/禁忌/上下文限定语,2,yes,yes,排除,,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病概述,可自动采用,normalized_equal,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,11181,4943,4955,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-38ACC182BDA68D,（一）心房颤动 在肿瘤病人中，房颤发病率可高达 5%～16%，高于普通人群。肿瘤合并房颤的易患因素包括：①肿瘤病人常合并心血管基础疾病及危险因素；②肿瘤相关的全身炎症反应、氧化应激等促进心房重塑；③疼痛、情绪应激等引起自主神经紊乱；④电解质紊乱、感染、贫血、低氧血症等合并症；⑤肿瘤治疗药物（如依鲁替尼）；⑥肺癌、食管癌等胸部手术；⑦少数肿瘤（如肺部、纵隔肿瘤,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；否定/禁忌/上下文限定语；疑似非目标章节上下文；实体过泛需疾病上下文,6,no,yes,相关的,肿瘤,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心力衰竭,心力衰竭,可自动采用,exact,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,1677,3905,3909,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-87C8DB0B05D238,2. 体征 病人呈急性热病容，面颊绯红，鼻翼扇动，皮肤灼热、干燥，口角及鼻周有单纯疱疹；病变广泛时可出现发绀。有感染中毒症者，可出现皮肤、黏膜出血点，巩膜黄染。早期肺部体征无明显异常，仅有胸廓呼吸运动幅度减小，叩诊稍浊，听诊可有呼吸音减低及胸膜摩擦音。肺实变时叩诊呈浊音，触觉语颤增强并可闻及支气管呼吸音。消散期可闻及湿啰音。心率增快，有时心律不齐。重症病人有,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；疑似非目标章节上下文；实体过泛需疾病上下文,6,no,no,,感染中毒症,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉夹层,主动脉夹层,可自动采用,exact,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,2115,7157,7216,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-1B0F8172AADA9B,肺部隐球菌感染时起病多隐匿，可有发热、咳嗽、咳少量白痰或并有气短、胸痛、咯血、体重降低、盗汗等，亦可无症状。X 线胸片常见肺局限性小斑片影，多误诊为肺结核或非典型病原体肺炎。病人可在未用抗真菌药物治疗时肺病变即自行吸收，但有部分病人可缓慢发展或形成播散：缓慢发展者则渐形成慢性炎症和肉芽肿，在 X 线胸片上显示结节或块状影，此时易误诊肺癌；形成播散者则发生肺外,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；疑似非目标章节上下文；实体过泛需疾病上下文,5,no,yes,,隐球菌,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉夹层,主动脉夹层,可自动采用,exact,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,5107,7157,7216,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-2DC286BBC61852,（七）感染中毒症与感染性休克 感染中毒症（sepsis）与感染性休克（septic shock）是 ICU 病人常见的临床综合征，死亡率可高达 30%～40%，是 ICU 死亡的最重要原因。1991 年美国胸科医师学会和危重病学会首次提出感染中毒症定义（sepsis 1.0），认为是感染所引起的全身炎症反应综合征（systemic inflammatory,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；疑似非目标章节上下文；实体过泛需疾病上下文,5,no,yes,,感染中毒症；sepsis；ICU,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心房颤动,心房颤动,可自动采用,exact,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,11181,4409,4452,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-B2E7A73AE4443C,（一）心房颤动 在肿瘤病人中，房颤发病率可高达 5%～16%，高于普通人群。肿瘤合并房颤的易患因素包括：①肿瘤病人常合并心血管基础疾病及危险因素；②肿瘤相关的全身炎症反应、氧化应激等促进心房重塑；③疼痛、情绪应激等引起自主神经紊乱；④电解质紊乱、感染、贫血、低氧血症等合并症；⑤肿瘤治疗药物（如依鲁替尼）；⑥肺癌、食管癌等胸部手术；⑦少数肿瘤（如肺部、纵隔肿瘤,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；否定/禁忌/上下文限定语；疑似非目标章节上下文；实体过泛需疾病上下文,4,yes,yes,相关的,肿瘤,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,主动脉夹层,主动脉夹层,可自动采用,exact,Pathophysiology,etiology_pathogenesis,心肌缺血,PATH-CARD-FULLBOOK-49867E5C1F,has_pathophysiology,461,7157,7216,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-71BD7634AB8E78,5. 胸痛 肺实质内不存在痛觉感受器，故胸痛一般源于各种肺部疾病累及胸膜及咳嗽引起的肌肉疼痛等。胸膜性胸痛一般为单侧、吸气末明显，定位相对清晰，可继发于气胸、肺炎、肿瘤、肺栓塞等。严重肺动脉高压可导致心肌缺血，出现与呼吸无关的心前区钝痛。非呼吸系统疾病引起的胸痛中，最重要的是心绞痛和心肌梗死，其特点是胸骨后或左前胸部位的压榨性胸痛，可放射至左肩。此外，还应注,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据片段缺疾病名；疑似非目标章节上下文,3,no,yes,,肿瘤,no
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,动脉粥样硬化,动脉粥样硬化,可自动采用,exact,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,27387,4864,4889,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-76EA57E25196C8,【诊断】 2022 年美国 ACR 和欧洲抗风湿病联盟（EULAR）共同制定了新的 TA 分类标准，通过权重积分的形式来对 TA 患者进行分类，其应用前提为患者存在大动脉炎症的临床和影像学证据，且发病年龄≤60 岁，积分≥5 分者，可被分类为 TA（表 8-6-2），但须除外先天性主动脉狭（缩）窄、动脉肌纤维发育不良、动脉粥样硬化、血栓闭塞性脉管炎、贝赫切特,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；否定/禁忌/上下文限定语；实体过泛需疾病上下文,3,yes,yes,除外,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心力衰竭,心力衰竭,可自动采用,exact,Etiology,etiology_pathogenesis,炎症,ETI-CARD-TEXT-0EC5F56F7B,has_etiology,4135,3905,3909,no,强证据文本,同时包含疾病名、实体名和临床语义关键词,可进入抽样复核后归并,EVD-CARD-FULLBOOK-309759C04C4409,（2）细胞分类：中性粒细胞增多常见于急性炎症。以淋巴细胞为主的胸腔积液，在结核、充血性心力衰竭和恶性肿瘤中则更常见。胸腔积液中嗜酸性粒细胞占比≥10% 可见于寄生虫感染、嗜酸性粒细胞增多症、石棉肺病、药物、肿瘤等。,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；疑似非目标章节上下文；实体过泛需疾病上下文,3,yes,yes,,肿瘤,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病概述,可自动采用,normalized_equal,LabTest,exam_lab,血糖,LAB-CARD-TEXT-43D8A5AEE4,requires_lab_test,6903,4943,4955,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-1A4504F26D4245,普萘洛尔 （propranolol） 用于甲状腺毒症、嗜铬细胞瘤和过度肾上腺素刺激等相关的心律失常，房扑、房颤心室率的控制，不适当窦性心动过速及症状性期前收缩；多形性及反复发作单形性室速；LQTS 和儿茶酚胺敏感性室速 口服：10mg/ 次，每 8 小时 1 次；根据反应增至最大可耐受剂量。起效时间 1～2 小时；达峰时间 1～4小时；半衰期 3～6 小时,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,6,no,no,相关的,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,室性心动过速,室性心动过速,可自动采用,exact,LabTest,exam_lab,血糖,LAB-CARD-TEXT-43D8A5AEE4,requires_lab_test,6903,4572,4614,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-D9BAF8CC3882C9,普萘洛尔 （propranolol） 用于甲状腺毒症、嗜铬细胞瘤和过度肾上腺素刺激等相关的心律失常，房扑、房颤心室率的控制，不适当窦性心动过速及症状性期前收缩；多形性及反复发作单形性室速；LQTS 和儿茶酚胺敏感性室速 口服：10mg/ 次，每 8 小时 1 次；根据反应增至最大可耐受剂量。起效时间 1～2 小时；达峰时间 1～4小时；半衰期 3～6 小时,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,6,no,no,相关的,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,室性期前收缩,室性期前收缩,可自动采用,exact,LabTest,exam_lab,血糖,LAB-CARD-TEXT-43D8A5AEE4,requires_lab_test,6903,4550,4571,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-2D55B96CAF1BF9,普萘洛尔 （propranolol） 用于甲状腺毒症、嗜铬细胞瘤和过度肾上腺素刺激等相关的心律失常，房扑、房颤心室率的控制，不适当窦性心动过速及症状性期前收缩；多形性及反复发作单形性室速；LQTS 和儿茶酚胺敏感性室速 口服：10mg/ 次，每 8 小时 1 次；根据反应增至最大可耐受剂量。起效时间 1～2 小时；达峰时间 1～4小时；半衰期 3～6 小时,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,6,no,no,相关的,,yes
历史候选池归并风险，不作为当前骨架缺陷,历史候选池/旧实例产物,当前骨架基线产物,心室扑动与心室颤动,心室扑动与心室颤动,可自动采用,exact,LabTest,exam_lab,血糖,LAB-CARD-TEXT-43D8A5AEE4,requires_lab_test,6903,4615,4641,no,中等证据文本,包含实体名和临床语义关键词，但疾病名未直接出现,可进入抽样复核后归并,EVD-CARD-FULLBOOK-BFB46B7D4262BB,普萘洛尔 （propranolol） 用于甲状腺毒症、嗜铬细胞瘤和过度肾上腺素刺激等相关的心律失常，房扑、房颤心室率的控制，不适当窦性心动过速及症状性期前收缩；多形性及反复发作单形性室速；LQTS 和儿茶酚胺敏感性室速 口服：10mg/ 次，每 8 小时 1 次；根据反应增至最大可耐受剂量。起效时间 1～2 小时；达峰时间 1～4小时；半衰期 3～6 小时,不建议复用,证据片段疑似来自禁忌、排除、非目标章节或上下文限定，不适合复用为疾病事实,章节坐标未对齐；证据未直接出现疾病名；证据片段缺疾病名；证据片段缺实体名；否定/禁忌/上下文限定语；实体过泛需疾病上下文,6,no,no,相关的,,yes
